dcterms:title,schema:artform,dcterms:alternative,crm:P1_is_identified_by,crm:P54_has_current_permanent_location,schema:geo,dcterms:temporal,crm:P4_has_time-span,crm:P7_took_place_at,schema:locationCreated,schema:geographicArea,schema:creator,schema:contributor,crm:P15_was_influenced_by,dcterms:abstract,crm:P72_has_language,dcterms:subject,schema:itemCondition,schema:observationDate,crm:P31i_was_modified_by,schema:dateModified,dcterms:date,dcterms:isPartOf,dcterms:hasPart,crm:P59_has_section,schema:artworkSurface,dcterms:isReferencedBy,dcterms:source,dcterms:identifier,dcterms:creator,dcterms:created,dcterms:modified,dcterms:references,dcterms:accessRights,crm:P138i_has_representation,dcterms:image
"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole des témoignages apostoliques, Paris, BnF Latin 2422, f. 28v, manuscrit Après 822 - Avant 845 / 847",manuscrit§enluminure,,Latin 2422,BnF - département des Manuscrits,"48.834355,2.373378",822-845,0822§0847,1ère moitié 9e siècle,Mayence§l'abbaye de Fulda,"49.98419,8.2791",,,,"Mayence (?). Minuscule caroline de plusieurs mains (6 selon Spilling, 1992, suivi par Perrin; 5 d'après Vezin); les deux dernières seraient de Mayence, les autres de Fulda.",,"Croix, symbole des témoignages apostoliques§symbole§croix",,,,,,,,3462cdb4-a33c-4c88-bc96-316f9df4d9e2_002,3462cdb4-a33c-4c88-bc96-316f9df4d9e2_001,"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole des témoignages apostoliques, Paris, BnF Latin 2422, f. 28v, manuscrit (Après 822 - Avant 845 / 847)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/3462cdb4-a33c-4c88-bc96-316f9df4d9e2§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946347§https://gallica.bnf.fr/ark:/12148/btv1b8490076p/f60.planchecontact§https://portail.biblissima.fr/fr/ark:/43093/mdata2adf4e8234e41f2e1bd2c95f1934019aad193947§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3125,3462cdb4-a33c-4c88-bc96-316f9df4d9e2,Teresa Knapowska,26/10/2022,10/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/3462cdb4-a33c-4c88-bc96-316f9df4d9e2,https://agorha.inha.fr/ark:/54721/134f3c3d-404f-4cd5-8913-4c3a1d69e3d8/doc/542d2982-c5b4-4eb1-83c6-91cccb878245/original.jpg
"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Signature de Raban Maur, Paris, BnF Latin 2422, f. 2r, manuscrit Après 822 - Avant 845 / 847",manuscrit§enluminure,,Latin 2422,BnF - département des Manuscrits,"48.834355,2.373378",822-845,0822§0847,1ère moitié 9e siècle,Mayence§l'abbaye de Fulda,"49.98419,8.2791",,,,"Mayence (?). Minuscule caroline de plusieurs mains (6 selon Spilling, 1992, suivi par Perrin; 5 d'après Vezin); les deux dernières seraient de Mayence, les autres de Fulda.",,Signature de Raban Maur§Boeuf de saint Luc§taureau§auréole§lettre,,,,,,,,,8d78aab6-72e4-40ec-9b47-7ac1f852c460_001,"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Signature de Raban Maur, Paris, BnF Latin 2422, f. 2r, manuscrit (Après 822 - Avant 845 / 847)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/8d78aab6-72e4-40ec-9b47-7ac1f852c460§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946347§https://gallica.bnf.fr/ark:/12148/btv1b8490076p/f60.planchecontact§https://portail.biblissima.fr/fr/ark:/43093/mdata2adf4e8234e41f2e1bd2c95f1934019aad193947§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3125,8d78aab6-72e4-40ec-9b47-7ac1f852c460,Teresa Knapowska,26/10/2022,10/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/8d78aab6-72e4-40ec-9b47-7ac1f852c460,https://agorha.inha.fr/ark:/54721/8652406f-9241-4072-9474-8fc2c02607b7/doc/74ed7410-37e1-4808-87e7-98639bdef36b/original.jpg
"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole du royaume des cieux, Paris, BnF Latin 2422, f. 22v, manuscrit Après 822 - Avant 845 / 847",manuscrit§enluminure,,Latin 2422,BnF - département des Manuscrits,"48.834355,2.373378",822-845,0822§0847,1ère moitié 9e siècle,Mayence§l'abbaye de Fulda,"49.98419,8.2791",,,,"Mayence (?). Minuscule caroline de plusieurs mains (6 selon Spilling, 1992, suivi par Perrin; 5 d'après Vezin); les deux dernières seraient de Mayence, les autres de Fulda.",,"Croix, symbole du royaume des cieux§symbole§croix",,,,,,,,,24583c1a-271e-45df-b59b-bbbfb183003a_001§24583c1a-271e-45df-b59b-bbbfb183003a_002,"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole du royaume des cieux, Paris, BnF Latin 2422, f. 22v, manuscrit (Après 822 - Avant 845 / 847)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/24583c1a-271e-45df-b59b-bbbfb183003a§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946347§https://gallica.bnf.fr/ark:/12148/btv1b8490076p/f60.planchecontact§https://portail.biblissima.fr/fr/ark:/43093/mdata2adf4e8234e41f2e1bd2c95f1934019aad193947§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3125,24583c1a-271e-45df-b59b-bbbfb183003a,Teresa Knapowska,26/10/2022,04/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/24583c1a-271e-45df-b59b-bbbfb183003a,https://agorha.inha.fr/ark:/54721/20ad51e3-224a-446d-9a4c-607054bdede3/doc/5b4bc51c-e9d6-42df-a9e3-1b43f9262499/original.jpg
"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole des béatitudes, Paris, BnF Latin 2422, f. 19v, manuscrit Après 822 - Avant 845 / 847",manuscrit§enluminure,,Latin 2422,BnF - département des Manuscrits,"48.834355,2.373378",822-845,0822§0847,1ère moitié 9e siècle,Mayence§l'abbaye de Fulda,"49.98419,8.2791",,,,"Mayence (?). Minuscule caroline de plusieurs mains (6 selon Spilling, 1992, suivi par Perrin; 5 d'après Vezin); les deux dernières seraient de Mayence, les autres de Fulda.",,"Croix, symbole des huit béatitudes§symbole§croix§octogone",,,,,,,,69553084-6ced-49fe-80df-e5f3e50a823e_002,69553084-6ced-49fe-80df-e5f3e50a823e_001,"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole des béatitudes, Paris, BnF Latin 2422, f. 19v, manuscrit (Après 822 - Avant 845 / 847)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/69553084-6ced-49fe-80df-e5f3e50a823e§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946347§https://gallica.bnf.fr/ark:/12148/btv1b8490076p/f60.planchecontact§https://portail.biblissima.fr/fr/ark:/43093/mdata2adf4e8234e41f2e1bd2c95f1934019aad193947§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3125,69553084-6ced-49fe-80df-e5f3e50a823e,Teresa Knapowska,21/10/2022,15/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/69553084-6ced-49fe-80df-e5f3e50a823e,https://agorha.inha.fr/ark:/54721/7370d0e6-f846-4d27-a5f5-4116dc2d7dff/doc/46b39907-0b12-4a1b-ba96-ba823084404a/original.jpg
"Raban Maur, Louanges à la sainte croix, Croix, symbole de la victoire du Christ, Paris, BnF Latin 2421, f. 21v",enluminure§manuscrit,,Latin 2421,BnF - département des Manuscrits,"48.834355,2.373378",3e quart du 10e siècle - 1er quart du 11e siècle,0951§1025,,France,"46,2",,,Abbaye de Fulda,,,"Croix, symbole de la victoire du Christ§croix§symbole§victoire§Christ§carré",,,,,,https://agorha.inha.fr/ark:/54721/c9da1d5c-8e97-43f8-ae83-5dc963dea599,,,d1251767-8183-4c0c-882e-4175b19d0b15_001§d1251767-8183-4c0c-882e-4175b19d0b15_002,"Abbaye de Fulda Vers 650 - 1791, copié d'après, Raban Maur, Louanges à la sainte croix, Croix, symbole de la victoire du Christ, Paris, BnF Latin 2421, f. 21v, enluminure (3e quart du 10e siècle - 1er quart du 11e siècle)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/d1251767-8183-4c0c-882e-4175b19d0b15§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946330§https://gallica.bnf.fr/ark:/12148/btv1b84900669§https://portail.biblissima.fr/fr/ark:/43093/mdatad4a4700904dc332b4f74c025ec0aca117cfcbd6d§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3121,d1251767-8183-4c0c-882e-4175b19d0b15,Teresa Knapowska,04/11/2022,12/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/d1251767-8183-4c0c-882e-4175b19d0b15,https://agorha.inha.fr/ark:/54721/bf3e3b9a-b84d-4aaa-9fcd-1a2eb8c96004/doc/f5060723-f6bf-4b7c-93cf-468d107180a1/original.jpg
"Raban Maur, Louanges à la sainte croix, Croix, symbole de la rédemption, Paris, BnF Latin 2421, f. 15v",enluminure§manuscrit,,Latin 2421,BnF - département des Manuscrits,"48.834355,2.373378",3e quart du 10e siècle - 1er quart du 11e siècle,0951§1025,,France,"46,2",,,Abbaye de Fulda,,,"Croix, symbole de la rédemption§croix§symbole§ Le nom d'Adam§Adam",,,,,,https://agorha.inha.fr/ark:/54721/c9da1d5c-8e97-43f8-ae83-5dc963dea599,,,a781a506-b665-430c-aaaf-499cbcab1805_001§a781a506-b665-430c-aaaf-499cbcab1805_002§a781a506-b665-430c-aaaf-499cbcab1805_003,"Abbaye de Fulda Vers 650 - 1791, copié d'après, Raban Maur, Louanges à la sainte croix, Croix, symbole de la rédemption, Paris, BnF Latin 2421, f. 15v, enluminure (3e quart du 10e siècle - 1er quart du 11e siècle)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/a781a506-b665-430c-aaaf-499cbcab1805§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946330§https://gallica.bnf.fr/ark:/12148/btv1b84900669§https://portail.biblissima.fr/fr/ark:/43093/mdatad4a4700904dc332b4f74c025ec0aca117cfcbd6d§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3121,a781a506-b665-430c-aaaf-499cbcab1805,Teresa Knapowska,04/11/2022,10/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/a781a506-b665-430c-aaaf-499cbcab1805,https://agorha.inha.fr/ark:/54721/8ea8ebfc-8f72-45b9-a944-68377b50cf85/doc/45ec4328-646c-4868-8d7b-eb883a03a892/original.jpg
"Raban Maur, Louanges à la sainte croix, Croix, symbole du temps, Paris, BnF Latin 2421, f.12v",enluminure§manuscrit,,Latin 2421,BnF - département des Manuscrits,"48.834355,2.373378",3e quart du 10e siècle - 1er quart du 11e siècle,0951§1025,,France,"46,2",,,Abbaye de Fulda,,,"Croix, symbole du temps§croix§symbole§le temps§figures",,,,,,https://agorha.inha.fr/ark:/54721/c9da1d5c-8e97-43f8-ae83-5dc963dea599,,e6c10872-42bf-471b-9db6-db5def944de8_002,e6c10872-42bf-471b-9db6-db5def944de8_001,"Abbaye de Fulda Vers 650 - 1791, copié d'après, Raban Maur, Louanges à la sainte croix, Croix, symbole du temps, Paris, BnF Latin 2421, f.12v, enluminure (3e quart du 10e siècle - 1er quart du 11e siècle)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/e6c10872-42bf-471b-9db6-db5def944de8§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946330§https://gallica.bnf.fr/ark:/12148/btv1b84900669§https://portail.biblissima.fr/fr/ark:/43093/mdatad4a4700904dc332b4f74c025ec0aca117cfcbd6d§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3121,e6c10872-42bf-471b-9db6-db5def944de8,Teresa Knapowska,04/11/2022,24/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/e6c10872-42bf-471b-9db6-db5def944de8,https://agorha.inha.fr/ark:/54721/7f2795d9-8714-425e-9fff-6d22a6320d63/doc/5f02e77c-f95c-40a0-9ce3-82d93068f309/original.jpg
"Raban Maur, Louanges à la sainte croix, Croix, symbole de l'observance de la loi, Paris, BnF Latin 2421, f. 22v",enluminure§manuscrit,,Latin 2421,BnF - département des Manuscrits,"48.834355,2.373378",3e quart du 10e siècle - 1er quart du 11e siècle,0951§1025,,France,"46,2",,,Abbaye de Fulda,,,"Croix, symbole de l'observance de la loi§croix§symbole§loi",,,,,,https://agorha.inha.fr/ark:/54721/c9da1d5c-8e97-43f8-ae83-5dc963dea599,,,38c288cf-3eda-4a18-9302-7fc1e387b587_001§38c288cf-3eda-4a18-9302-7fc1e387b587_002,"Abbaye de Fulda Vers 650 - 1791, copié d'après, Raban Maur, Louanges à la sainte croix, Croix, symbole de l'observance de la loi, Paris, BnF Latin 2421, f. 22v, enluminure (3e quart du 10e siècle - 1er quart du 11e siècle)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/38c288cf-3eda-4a18-9302-7fc1e387b587§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946330§https://gallica.bnf.fr/ark:/12148/btv1b84900669§https://portail.biblissima.fr/fr/ark:/43093/mdatad4a4700904dc332b4f74c025ec0aca117cfcbd6d§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3121,38c288cf-3eda-4a18-9302-7fc1e387b587,Teresa Knapowska,04/11/2022,04/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/38c288cf-3eda-4a18-9302-7fc1e387b587,https://agorha.inha.fr/ark:/54721/de1d70f7-f5e0-4c25-9f96-7ece1c43d8db/doc/63854f4c-8cb6-4b8f-8f81-d593b300f985/original.jpg
"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole de la création nombre 4, Paris, BnF Latin 2422, f. 9v, manuscrit Après 822 - Avant 845 / 847",manuscrit§enluminure,,Latin 2422,BnF - département des Manuscrits,"48.834355,2.373378",822-845,0822§0847,1ère moitié 9e siècle,Mayence§l'abbaye de Fulda,"49.98419,8.2791",,,,"Mayence (?). Minuscule caroline de plusieurs mains (6 selon Spilling, 1992, suivi par Perrin; 5 d'après Vezin); les deux dernières seraient de Mayence, les autres de Fulda.",,"Croix, symbole de la création nombre 4§symbole§croix§cercle§les quatre éléments",,,,,,,,175cb4cc-c19c-416b-8db3-00e7b9d449de_002§175cb4cc-c19c-416b-8db3-00e7b9d449de_003§175cb4cc-c19c-416b-8db3-00e7b9d449de_004§175cb4cc-c19c-416b-8db3-00e7b9d449de_005,175cb4cc-c19c-416b-8db3-00e7b9d449de_001,"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole de la création (nombre 4), Paris, BnF Latin 2422, f. 9v, manuscrit (Après 822 - Avant 845 / 847)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/175cb4cc-c19c-416b-8db3-00e7b9d449de§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946347§https://gallica.bnf.fr/ark:/12148/btv1b8490076p/f60.planchecontact§https://portail.biblissima.fr/fr/ark:/43093/mdata2adf4e8234e41f2e1bd2c95f1934019aad193947§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3125,175cb4cc-c19c-416b-8db3-00e7b9d449de,Teresa Knapowska,26/10/2022,10/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/175cb4cc-c19c-416b-8db3-00e7b9d449de,https://agorha.inha.fr/ark:/54721/fbb2c573-9dfa-42ab-bd99-9bf430ed00d2/doc/08456b35-eb97-464a-aa2c-0d8ea402b253/original.PNG
"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Raban Maur adorant la Croix, Paris, BnF Latin 2422, f. 29v, manuscrit Après 822 - Avant 845 / 847",manuscrit§enluminure,,Latin 2422,BnF - département des Manuscrits,"48.834355,2.373378",822-845,0822§0847,1ère moitié 9e siècle,Mayence§l'abbaye de Fulda,"49.98419,8.2791",,,,"Mayence (?). Minuscule caroline de plusieurs mains (6 selon Spilling, 1992, suivi par Perrin; 5 d'après Vezin); les deux dernières seraient de Mayence, les autres de Fulda.",,Raban Maur adorant la Croix§symbole§croix§adoration§moine§agenouillé,,,,,,,,,a69e01d1-ebca-4791-a679-54e6e9172db3_001§a69e01d1-ebca-4791-a679-54e6e9172db3_002§a69e01d1-ebca-4791-a679-54e6e9172db3_003§a69e01d1-ebca-4791-a679-54e6e9172db3_004,"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Raban Maur adorant la Croix, Paris, BnF Latin 2422, f. 29v, manuscrit (Après 822 - Avant 845 / 847)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/a69e01d1-ebca-4791-a679-54e6e9172db3§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946347§https://gallica.bnf.fr/ark:/12148/btv1b8490076p/f60.planchecontact§https://portail.biblissima.fr/fr/ark:/43093/mdata2adf4e8234e41f2e1bd2c95f1934019aad193947§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3125,a69e01d1-ebca-4791-a679-54e6e9172db3,Teresa Knapowska,26/10/2022,11/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/a69e01d1-ebca-4791-a679-54e6e9172db3,https://agorha.inha.fr/ark:/54721/29c58927-2975-4e91-aa16-2df1747d1a1f/doc/e2ccc9ac-afa5-474e-a162-d842462f0ad6/original.jpg
"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole des dons de l'Esprit Saint, Paris, BnF Latin 2422, f. 18v, manuscrit Après 822 - Avant 845 / 847",manuscrit§enluminure,,Latin 2422,BnF - département des Manuscrits,"48.834355,2.373378",822-845,0822§0847,1ère moitié 9e siècle,Mayence§l'abbaye de Fulda,"49.98419,8.2791",,,,"Mayence (?). Minuscule caroline de plusieurs mains (6 selon Spilling, 1992, suivi par Perrin; 5 d'après Vezin); les deux dernières seraient de Mayence, les autres de Fulda.",,"Croix, symbole des dons de l'Esprit Saint§symbole§croix§Saint-Esprit§don§fleur§pétale",,,,,,,,30ca7726-8285-478e-bdfc-3557073c8d55_002§30ca7726-8285-478e-bdfc-3557073c8d55_003,30ca7726-8285-478e-bdfc-3557073c8d55_001,"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Croix, symbole des dons de l'Esprit Saint, Paris, BnF Latin 2422, f. 18v, manuscrit (Après 822 - Avant 845 / 847)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/30ca7726-8285-478e-bdfc-3557073c8d55§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946347§https://gallica.bnf.fr/ark:/12148/btv1b8490076p/f60.planchecontact§https://portail.biblissima.fr/fr/ark:/43093/mdata2adf4e8234e41f2e1bd2c95f1934019aad193947§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3125,30ca7726-8285-478e-bdfc-3557073c8d55,Teresa Knapowska,21/10/2022,11/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/30ca7726-8285-478e-bdfc-3557073c8d55,https://agorha.inha.fr/ark:/54721/e5beffa3-bf1e-4cd1-9de3-05753db421e9/doc/28c44e92-8782-42bf-97af-27f720e9c555/original.jpg
"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Chrisme, symbole de la première et de la seconde venues, Paris, BnF Latin 2422, f. 30v, manuscrit Après 822 - Avant 845 / 847",manuscrit§enluminure,,Latin 2422,BnF - département des Manuscrits,"48.834355,2.373378",822-845,0822§0847,1ère moitié 9e siècle,Mayence§l'abbaye de Fulda,"49.98419,8.2791",,,,"Mayence (?). Minuscule caroline de plusieurs mains (6 selon Spilling, 1992, suivi par Perrin; 5 d'après Vezin); les deux dernières seraient de Mayence, les autres de Fulda.",,"Chrisme, symbole de la première et de la seconde venues§symbole§croix§Chrisme",,,,,,,,,94c8db33-b7e5-4137-ab44-53b3c61a75bc_001§94c8db33-b7e5-4137-ab44-53b3c61a75bc_002,"Abbaye de Fulda Vers 650 - 1791, Raban Maur, Louanges à la sainte croix, Chrisme, symbole de la première et de la seconde venues, Paris, BnF Latin 2422, f. 30v, manuscrit (Après 822 - Avant 845 / 847)§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/94c8db33-b7e5-4137-ab44-53b3c61a75bc§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946347§https://gallica.bnf.fr/ark:/12148/btv1b8490076p/f60.planchecontact§https://portail.biblissima.fr/fr/ark:/43093/mdata2adf4e8234e41f2e1bd2c95f1934019aad193947§http://mandragore.bnf.fr/jsp/AfficheNoticeManArk.jsp?id=3125,94c8db33-b7e5-4137-ab44-53b3c61a75bc,Teresa Knapowska,26/10/2022,11/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/94c8db33-b7e5-4137-ab44-53b3c61a75bc,https://agorha.inha.fr/ark:/54721/fcdd6b3a-6b5e-4288-8481-ee261eb8d198/doc/1f88ff63-1ca6-4349-868b-352bd0add825/original.jpg
