dcterms:title,schema:artform,dcterms:alternative,crm:P1_is_identified_by,crm:P54_has_current_permanent_location,schema:geo,dcterms:temporal,crm:P4_has_time-span,crm:P7_took_place_at,schema:locationCreated,schema:geographicArea,schema:creator,schema:contributor,crm:P15_was_influenced_by,dcterms:abstract,crm:P72_has_language,dcterms:subject,schema:itemCondition,schema:observationDate,crm:P31i_was_modified_by,schema:dateModified,dcterms:date,dcterms:isPartOf,dcterms:hasPart,crm:P59_has_section,schema:artworkSurface,dcterms:isReferencedBy,dcterms:source,dcterms:identifier,dcterms:creator,dcterms:created,dcterms:modified,dcterms:references,dcterms:accessRights,crm:P138i_has_representation,dcterms:image
La Vierge et l'Enfant,peinture,,Inv. 20568,Musée du Petit Palais Avignon,"43.949317,4.805528",1er quart du 16e siècle - 2e quart du 16e siècle,1501§1550,,,,Anonyme toscan,,,,,,,,,,,,,10d69101-1498-4d8c-a4dd-cf5ec560572e_003§10d69101-1498-4d8c-a4dd-cf5ec560572e_004§10d69101-1498-4d8c-a4dd-cf5ec560572e_005§10d69101-1498-4d8c-a4dd-cf5ec560572e_006§10d69101-1498-4d8c-a4dd-cf5ec560572e_007§10d69101-1498-4d8c-a4dd-cf5ec560572e_008§10d69101-1498-4d8c-a4dd-cf5ec560572e_009§10d69101-1498-4d8c-a4dd-cf5ec560572e_010§10d69101-1498-4d8c-a4dd-cf5ec560572e_011§10d69101-1498-4d8c-a4dd-cf5ec560572e_012§10d69101-1498-4d8c-a4dd-cf5ec560572e_013§10d69101-1498-4d8c-a4dd-cf5ec560572e_014§10d69101-1498-4d8c-a4dd-cf5ec560572e_015§10d69101-1498-4d8c-a4dd-cf5ec560572e_016§10d69101-1498-4d8c-a4dd-cf5ec560572e_017§10d69101-1498-4d8c-a4dd-cf5ec560572e_018§10d69101-1498-4d8c-a4dd-cf5ec560572e_019§10d69101-1498-4d8c-a4dd-cf5ec560572e_020§10d69101-1498-4d8c-a4dd-cf5ec560572e_021,10d69101-1498-4d8c-a4dd-cf5ec560572e_001§10d69101-1498-4d8c-a4dd-cf5ec560572e_002,"Anonyme toscan (peintre) - 15e siècle 15e siècle - , attribué à, La Vierge et l'Enfant, peinture (1er quart du 16e siècle - 2e quart du 16e siècle)§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/10d69101-1498-4d8c-a4dd-cf5ec560572e§https://www.pop.culture.gouv.fr/notice/joconde/000PE012767,10d69101-1498-4d8c-a4dd-cf5ec560572e,Léa Checri (pour le bloc matérialité),13/05/2005,15/11/2023,La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/10d69101-1498-4d8c-a4dd-cf5ec560572e,https://agorha.inha.fr/ark:/54721/4d24a99b-b10a-46fc-bb32-0d97bca80b0b/doc/9c41cb82-f1a9-4f9e-9124-71fd7d189559/original.jpg
La Sainte Trinité,peinture§panneau de polyptyque,,RF 1980 200,Musée des Beaux-Arts Chambéry§dépôt du musée du Louvre Paris au musée des Beaux-Arts Chambéry,"45.564601,5.917781",1397,1397§1397,,,,Bartolo di Fredi,,,,,,,,,,,,,7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_004§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_005§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_006§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_008§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_009§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_010§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_011§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_012§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_013§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_014§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_015§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_016§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_017§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_018§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_019§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_020§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_021§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_022§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_023§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_024§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_025§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_026§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_027§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_028§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_029§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_030§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_035§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_036§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_037§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_038§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_039§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_040§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_041§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_042§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_043§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_044,7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_001§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_002§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_003§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_007§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_031§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_032§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_033§7b2ab1c4-9c1e-4c23-b71f-74bd142957fa_034,"Bartolo di Fredi 1330 - 1410, de, La Sainte Trinité, peinture (1397 - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/7b2ab1c4-9c1e-4c23-b71f-74bd142957fa§https://collections.louvre.fr/ark:/53355/cl010053417§https://www.pop.culture.gouv.fr/notice/joconde/000PE018003,7b2ab1c4-9c1e-4c23-b71f-74bd142957fa,RETIF - Léa Checri (La fabrique matérielle du visuel),13/05/2005,23/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/7b2ab1c4-9c1e-4c23-b71f-74bd142957fa,https://agorha.inha.fr/ark:/54721/f738e11a-8ede-41e8-a18e-12bdc3526f88/doc/4272c923-cd95-4d65-a5ac-b477863f8a36/original.jpg
La Crucifixion ; Le Couronnement de la Vierge,peinture,,INV 20197,Musée du Louvre Paris,"48.860591,2.337582",1333-1333,1333§1333,,,,"Maestro del 1333', ""Jacopino di Francesco de' Bavosi",,,,,,,,,,,,,ab67d8a5-79a7-4164-bf97-88ecb2502efe_004§ab67d8a5-79a7-4164-bf97-88ecb2502efe_005§ab67d8a5-79a7-4164-bf97-88ecb2502efe_006§ab67d8a5-79a7-4164-bf97-88ecb2502efe_007§ab67d8a5-79a7-4164-bf97-88ecb2502efe_008§ab67d8a5-79a7-4164-bf97-88ecb2502efe_009§ab67d8a5-79a7-4164-bf97-88ecb2502efe_010§ab67d8a5-79a7-4164-bf97-88ecb2502efe_011§ab67d8a5-79a7-4164-bf97-88ecb2502efe_012§ab67d8a5-79a7-4164-bf97-88ecb2502efe_013§ab67d8a5-79a7-4164-bf97-88ecb2502efe_014§ab67d8a5-79a7-4164-bf97-88ecb2502efe_015§ab67d8a5-79a7-4164-bf97-88ecb2502efe_016§ab67d8a5-79a7-4164-bf97-88ecb2502efe_017§ab67d8a5-79a7-4164-bf97-88ecb2502efe_018,ab67d8a5-79a7-4164-bf97-88ecb2502efe_001§ab67d8a5-79a7-4164-bf97-88ecb2502efe_002§ab67d8a5-79a7-4164-bf97-88ecb2502efe_003,"Maestro del 1333 , de, La Crucifixion ; Le Couronnement de la Vierge, peinture (1333)§Ministère de la Culture, Paris§Musée du Louvre (1793 - ), Paris",https://agorha.inha.fr/ark:/54721/ab67d8a5-79a7-4164-bf97-88ecb2502efe§https://www.pop.culture.gouv.fr/notice/joconde/000PE027386§https://collections.louvre.fr/ark:/53355/cl010065523,ab67d8a5-79a7-4164-bf97-88ecb2502efe,Philomène Renard,02/05/2006,15/11/2023,La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/ab67d8a5-79a7-4164-bf97-88ecb2502efe,https://agorha.inha.fr/ark:/54721/eb0711c0-d735-4fd3-adce-9a7553776457/doc/185ae69b-7810-465e-9022-d790db17a490/original.jpg
La Vierge et l'Enfant dans une gloire de chérubins entre saint Jérôme et saint François d'Assise,peinture,,MI 490,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1488,1488§1488,,,,Luca di Paolo,,,,,,,,,,,,,4491ca12-cba6-4f04-8300-b5bbcf96893c_004§4491ca12-cba6-4f04-8300-b5bbcf96893c_005§4491ca12-cba6-4f04-8300-b5bbcf96893c_006§4491ca12-cba6-4f04-8300-b5bbcf96893c_007§4491ca12-cba6-4f04-8300-b5bbcf96893c_008§4491ca12-cba6-4f04-8300-b5bbcf96893c_009§4491ca12-cba6-4f04-8300-b5bbcf96893c_010§4491ca12-cba6-4f04-8300-b5bbcf96893c_011§4491ca12-cba6-4f04-8300-b5bbcf96893c_012§4491ca12-cba6-4f04-8300-b5bbcf96893c_013§4491ca12-cba6-4f04-8300-b5bbcf96893c_014§4491ca12-cba6-4f04-8300-b5bbcf96893c_015§4491ca12-cba6-4f04-8300-b5bbcf96893c_016§4491ca12-cba6-4f04-8300-b5bbcf96893c_017§4491ca12-cba6-4f04-8300-b5bbcf96893c_018§4491ca12-cba6-4f04-8300-b5bbcf96893c_019§4491ca12-cba6-4f04-8300-b5bbcf96893c_020§4491ca12-cba6-4f04-8300-b5bbcf96893c_021§4491ca12-cba6-4f04-8300-b5bbcf96893c_022§4491ca12-cba6-4f04-8300-b5bbcf96893c_023§4491ca12-cba6-4f04-8300-b5bbcf96893c_024§4491ca12-cba6-4f04-8300-b5bbcf96893c_025§4491ca12-cba6-4f04-8300-b5bbcf96893c_026§4491ca12-cba6-4f04-8300-b5bbcf96893c_027§4491ca12-cba6-4f04-8300-b5bbcf96893c_028§4491ca12-cba6-4f04-8300-b5bbcf96893c_029§4491ca12-cba6-4f04-8300-b5bbcf96893c_030§4491ca12-cba6-4f04-8300-b5bbcf96893c_031§4491ca12-cba6-4f04-8300-b5bbcf96893c_032§4491ca12-cba6-4f04-8300-b5bbcf96893c_033§4491ca12-cba6-4f04-8300-b5bbcf96893c_034§4491ca12-cba6-4f04-8300-b5bbcf96893c_035§4491ca12-cba6-4f04-8300-b5bbcf96893c_036§4491ca12-cba6-4f04-8300-b5bbcf96893c_037,4491ca12-cba6-4f04-8300-b5bbcf96893c_001§4491ca12-cba6-4f04-8300-b5bbcf96893c_002§4491ca12-cba6-4f04-8300-b5bbcf96893c_003,"Luca di Paolo - Avant 1493, de, La Vierge et l'Enfant dans une gloire de chérubins entre saint Jérôme et saint François d'Assise, peinture (1488 - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/4491ca12-cba6-4f04-8300-b5bbcf96893c§https://collections.louvre.fr/ark:/53355/cl010053957§https://www.pop.culture.gouv.fr/notice/joconde/000PE012757,4491ca12-cba6-4f04-8300-b5bbcf96893c,RETIF - Philomène Renard (La fabrique matérielle du visuel),13/05/2005,27/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/4491ca12-cba6-4f04-8300-b5bbcf96893c,https://agorha.inha.fr/ark:/54721/f453d542-9b6e-4202-9414-7a28117d3f0c/doc/36522eee-e137-4c01-b191-f18a2335cb39/original.jpg
L'empereur Héraclius en chemise et pieds nus rapporte la croix à Jérusalem,peinture,,RF 30,Musée du Louvre Paris,"48.860591,2.337582",1ère moitié du 15e siècle - 3e quart du 15e siècle,1401§1475,1ere moitié du 15e siècle - 3e quart du 15e siècle,,,Michele di Matteo da Bologna§Giovanni dal Ponte,,,,,,,,,,,,,39ed3346-1805-45eb-b1e9-30e1173cddc4_004§39ed3346-1805-45eb-b1e9-30e1173cddc4_005,39ed3346-1805-45eb-b1e9-30e1173cddc4_001§39ed3346-1805-45eb-b1e9-30e1173cddc4_002§39ed3346-1805-45eb-b1e9-30e1173cddc4_003,"Michele di Matteo da Bologna , de, L'empereur Héraclius en chemise et pieds nus rapporte la croix à Jérusalem, peinture (1ère moitié du 15e siècle - 3e quart du 15e siècle)§Ministère de la Culture, Paris§Musée du Louvre (1793 - ), Paris",https://agorha.inha.fr/ark:/54721/39ed3346-1805-45eb-b1e9-30e1173cddc4§https://www.pop.culture.gouv.fr/notice/joconde/000PE025705§https://collections.louvre.fr/ark:/53355/cl010066545,39ed3346-1805-45eb-b1e9-30e1173cddc4,Philomène Renard,13/05/2005,16/11/2023,La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/39ed3346-1805-45eb-b1e9-30e1173cddc4,https://agorha.inha.fr/ark:/54721/07e53c84-7b74-4a16-b8f4-94333db0c367/doc/8edbd6d3-6e57-4077-8070-65d3425ff188/original.jpg
La Crucifixion,peinture,,1963.2.15,Musée des Beaux-Arts Tours,"47.3952904,0.6946204",2e quart du 14e siècle - 2e quart du 14e siècle,1326§1350,2ème quart du XIVe siècle,,,"Maestro della Croce dei Piani d'Invrea"",§Baronzio, Giovanni",,,,,,,,,,,,,930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce_004§930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce_005§930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce_006§930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce_007,930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce_001§930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce_002§930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce_003,"Maestro della Croce dei Piani d'Invrea , de, La Crucifixion, peinture (2e quart du 14e siècle)",https://agorha.inha.fr/ark:/54721/930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce,930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce,Philomène Renard,26/12/2001,15/11/2023,La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/930f7ec4-9fbc-4fef-a5aa-11cb7e22c8ce,https://agorha.inha.fr/ark:/54721/af4172c8-f6e0-47a3-b109-6b6750ad9194/doc/e267ecfe-1016-4f45-9428-e6d774db398c/original.jpg
"L'Ange de l'Annonciation ; La Vierge de Miséricorde ; Sainte Marguerite, sainte Catherine et une sainte Lucie ?",peinture,,INV 20197,Musée du Louvre Paris,"48.860591,2.337582",1333-1333,1333§1333,,,,"Maestro del 1333', ""Jacopino di Francesco de' Bavosi",,,,,,,,,,,,,aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_004§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_005§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_006§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_007§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_008§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_009§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_010§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_011§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_012§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_013§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_014§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_015§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_016,aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_001§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_002§aeb5cd2c-ea9f-42d1-8718-4facbb3a990d_003,"Maestro del 1333 , de, L'Ange de l'Annonciation ; La Vierge de Miséricorde ; Sainte Marguerite, sainte Catherine et une sainte (Lucie ?), peinture (1333)§Ministère de la Culture, Paris§Musée du Louvre (1793 - ), Paris",https://agorha.inha.fr/ark:/54721/aeb5cd2c-ea9f-42d1-8718-4facbb3a990d§https://www.pop.culture.gouv.fr/notice/joconde/000PE027386§https://collections.louvre.fr/ark:/53355/cl010065523,aeb5cd2c-ea9f-42d1-8718-4facbb3a990d,Philomène Renard,23/09/2010,10/11/2023,La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/aeb5cd2c-ea9f-42d1-8718-4facbb3a990d,https://agorha.inha.fr/ark:/54721/ceda01bb-c21e-4a4b-8c03-2c9283e712c9/doc/b357390d-82ea-4f8d-922a-60a8dd132df6/original.jpg
"La Vierge et l'Enfant sur un trône avec saint Pierre, saint Jean-Baptiste et deux anges",peinture,,MI 491,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1488,1488§1488,,Emilie-Romagne,"44.5444,10.98361","Maestro di Valverde Imola§Anonyme émilien§Scaletti, Leonardo di Zanino",,,,,,,,,,,,,aae9b97d-67ec-47c4-97a1-6678063f837a_005§aae9b97d-67ec-47c4-97a1-6678063f837a_006§aae9b97d-67ec-47c4-97a1-6678063f837a_007§aae9b97d-67ec-47c4-97a1-6678063f837a_008§aae9b97d-67ec-47c4-97a1-6678063f837a_009§aae9b97d-67ec-47c4-97a1-6678063f837a_010§aae9b97d-67ec-47c4-97a1-6678063f837a_011§aae9b97d-67ec-47c4-97a1-6678063f837a_012§aae9b97d-67ec-47c4-97a1-6678063f837a_013§aae9b97d-67ec-47c4-97a1-6678063f837a_014§aae9b97d-67ec-47c4-97a1-6678063f837a_015§aae9b97d-67ec-47c4-97a1-6678063f837a_016§aae9b97d-67ec-47c4-97a1-6678063f837a_017,aae9b97d-67ec-47c4-97a1-6678063f837a_001§aae9b97d-67ec-47c4-97a1-6678063f837a_002§aae9b97d-67ec-47c4-97a1-6678063f837a_003§aae9b97d-67ec-47c4-97a1-6678063f837a_004,"Maestro di Valverde Imola , attribué à, La Vierge et l'Enfant sur un trône avec saint Pierre, saint Jean-Baptiste et deux anges, peinture (1488 - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/aae9b97d-67ec-47c4-97a1-6678063f837a§https://collections.louvre.fr/ark:/53355/cl010056897§https://www.pop.culture.gouv.fr/notice/joconde/000PE012769,aae9b97d-67ec-47c4-97a1-6678063f837a,Laclotte,14/05/2002,24/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/aae9b97d-67ec-47c4-97a1-6678063f837a,https://agorha.inha.fr/ark:/54721/46176044-c76c-4f39-9304-844b7d0aa54f/doc/65c530a3-0ce7-4baa-86c6-d108dabf5865/original.jpg
La Vierge de l'Annonciation,peinture§panneau de polyptyque,,MI 450,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",4e quart du 15e siècle,1476§1500,,,,Niccolò da Foligno,,,,,,,,,,,https://agorha.inha.fr/ark:/54721/6b7901fe-6315-4f8c-a418-7701f7211951,,2f974d05-4582-41d2-b49d-ebe7fbd0d53f_004§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_005§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_006§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_007§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_008§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_009§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_010§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_011§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_012§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_013§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_014§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_015§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_016§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_017,2f974d05-4582-41d2-b49d-ebe7fbd0d53f_001§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_002§2f974d05-4582-41d2-b49d-ebe7fbd0d53f_003,"Niccolò da Foligno , de, La Vierge de l'Annonciation, peinture (4e quart du 15e siècle - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/2f974d05-4582-41d2-b49d-ebe7fbd0d53f§https://collections.louvre.fr/ark:/53355/cl010053753§https://www.pop.culture.gouv.fr/notice/joconde/000PE012665,2f974d05-4582-41d2-b49d-ebe7fbd0d53f,RETIF - Philomène Renard (La fabrique matérielle du visuel),13/05/2005,29/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/2f974d05-4582-41d2-b49d-ebe7fbd0d53f,https://agorha.inha.fr/ark:/54721/b8abb371-f71f-4534-b1e2-581cddf1f748/doc/3bc3824e-709d-43b3-818f-0b9d74aeda05/original.jpg
Crucifixion MOD,peinture,,MBA 167,Musée des Beaux-Arts Strasbourg,"48.5734053,7.7521113",1er quart du 14e siècle - 1er quart du 14e siècle,1301§1325,Vers 1315,,,"Giotto§Maître anonyme, dit ""Parente di Giotto""§Maître anonyme, dit",,Giotto,"Giovanni Previtali (1967) et Luciano Bellosi (1981) décèlent dans le panneau américain la main du ""Parente di Giotto"".",,,,,,,,,,3ad3060d-90ed-4a67-be70-1b33af81182d_005§3ad3060d-90ed-4a67-be70-1b33af81182d_006§3ad3060d-90ed-4a67-be70-1b33af81182d_007§3ad3060d-90ed-4a67-be70-1b33af81182d_008§3ad3060d-90ed-4a67-be70-1b33af81182d_009§3ad3060d-90ed-4a67-be70-1b33af81182d_010§3ad3060d-90ed-4a67-be70-1b33af81182d_011§3ad3060d-90ed-4a67-be70-1b33af81182d_012§3ad3060d-90ed-4a67-be70-1b33af81182d_013§3ad3060d-90ed-4a67-be70-1b33af81182d_014,3ad3060d-90ed-4a67-be70-1b33af81182d_001§3ad3060d-90ed-4a67-be70-1b33af81182d_002§3ad3060d-90ed-4a67-be70-1b33af81182d_003§3ad3060d-90ed-4a67-be70-1b33af81182d_004,"Giotto 1266 - 1337, attribué à, Crucifixion MOD, peinture (1er quart du 14e siècle)§Musée des Beaux-Arts, Strasbourg",https://agorha.inha.fr/ark:/54721/3ad3060d-90ed-4a67-be70-1b33af81182d§https://musees-strasbourg.skin-web.org/document/crucifixion/5ee338d6461cda28a3ab1b26?pageId=60ebf717f52f492b5f20f163&pos=14,3ad3060d-90ed-4a67-be70-1b33af81182d,Philomène Renard,14/12/2001,29/03/2024,La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles§Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/3ad3060d-90ed-4a67-be70-1b33af81182d,https://agorha.inha.fr/ark:/54721/2aa91998-ca8f-4114-af95-ab49013f5b27/doc/cb7ff9c6-c2c0-473d-9ff2-b7fb826f9d4f/original.jpg
"La Vierge et l'Enfant avec huit saints : Jérome, Antoine de Padoue, Bernardin de Sienne, Jean-Baptiste, Verdiana, Louis de Toulouse, Pierre et François",peinture,,INV 20159,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",2e moitié du 15e siècle,1451§1500,,Florence,"43.77925,11.24626",Maestro dell'Epifania di Fiesole§Lorenzo di Giovanni d'Ambrogio,,,,,,,,,,,,,899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_004§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_005§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_006§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_007§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_008§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_009§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_010§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_011§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_012§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_013§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_014§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_015§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_016,899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_001§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_002§899f0a49-2704-4f6d-a0cd-5ac2ac0bf739_003,"Maestro dell'Epifania di Fiesole , de, La Vierge et l'Enfant avec huit saints : Jérome, Antoine de Padoue, Bernardin de Sienne, Jean-Baptiste, Verdiana, Louis de Toulouse, Pierre et François, peinture (2e moitié du 15e siècle - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/899f0a49-2704-4f6d-a0cd-5ac2ac0bf739§https://collections.louvre.fr/ark:/53355/cl010053666§https://www.pop.culture.gouv.fr/notice/joconde/000PE012604,899f0a49-2704-4f6d-a0cd-5ac2ac0bf739,RETIF - Philomène Renard (La fabrique matérielle du visuel),11/11/2003,23/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/899f0a49-2704-4f6d-a0cd-5ac2ac0bf739,https://agorha.inha.fr/ark:/54721/0f723852-b4dd-41ef-bd23-f1c0f4365799/doc/1114c3f4-9d40-46fe-9c23-cd77a8fe2d61/original.jpg
